arquivo,duracao_segundos,frequencia_amostragem,amplitude_media,amplitude_maxima,amplitude_ratio (mean/max),snr_estimado_db,zero_crossing_rate,regioes_silencio,silencio/tempo,cluster
rS5NGt063ec,13.978416666666666,48000.0,0.08411076,0.7458211,0.1127760484814643,33.468647,0.0274398419622425,0.0,0.0,9.0
BEb9a6DG2QU,28.437333333333335,48000.0,0.21324344,1.0744711,0.1984636336565017,61.880413,0.0586241417088488,0.0,0.0,27.0
MCqALEtg8JI,17.493333333333332,48000.0,0.022688827,0.47600707,0.0476648919284343,40.30115,0.044157168837599,0.0,0.0,42.0
MMLUK9Pex7U,8.1734375,48000.0,0.13971327,0.7833954,0.1783432364463806,59.91027,0.0321520789194915,0.0,0.0,26.0
pyFx1d1ZSUc,24.241645833333333,48000.0,0.12784284,1.0155151,0.1258896589279174,112.27377,0.0345807526534315,0.0,0.0,31.0
utjwVu0Zjnc,10.727625,48000.0,0.27225047,1.348227,0.2019322216510772,34.878838,0.0412854901838966,0.0,0.0,15.0
3EZSLZD602Q,19.876291666666667,48000.0,0.17544258,1.1441262,0.1533419787883758,27.840586,0.0384421942060085,0.0,0.0,4.0
rnP_mx1Ks0M,23.08064583333333,48000.0,0.27977112,1.088304,0.2570707201957702,61.832485,0.0436594287921672,0.0,0.0,57.0
GdtNVUSuHTE,67.18695833333334,48000.0,0.026225878,0.4946661,0.0530173331499099,20.995693,0.0344120067421416,0.0,0.0,70.0
yNYTXYIYH0E,20.956020833333337,48000.0,0.2894167,1.3158416,0.2199479937553405,34.761112,0.0591960877862595,0.0,0.0,15.0
j7nR1DPbnuY,26.552020833333337,48000.0,0.1937585,1.0886915,0.1779737472534179,37.896404,0.0294378686621485,0.0,0.0,4.0
SXu0pC-PaQ0,106.86985416666668,48000.0,0.031979896,0.564661,0.0566355660557746,25.779493,0.0378113402102045,0.0,0.0,70.0
asKjTnQTDnM,14.048083333333333,48000.0,0.2028472,1.0811265,0.1876257807016372,53.322678,0.1031462650559559,0.0,0.0,32.0
h75cHisIfaM,64.13352083333334,48000.0,0.030146081,0.63216543,0.0476870127022266,42.90448,0.0263895186730833,19.0,0.2962569301220208,19.0
YXY8t-unEM8,5.607625,48000.0,0.05113019,0.5744178,0.0890121906995773,38.52102,0.0251130658864068,0.0,0.0,9.0
m5Iycpcup1Y,7.5465,48000.0,0.12058649,1.0760211,0.1120670363306999,26.68063,0.0423652950653248,0.0,0.0,20.0
evCDW0v6N3I,46.416979166666664,48000.0,0.093137376,0.5149715,0.1808592826128006,42.0343,0.0610992207246668,0.0,0.0,18.0
Upuw-b79MEE,20.096875,48000.0,0.33691117,1.3125741,0.2566797137260437,43.87129,0.0463450140915119,0.0,0.0,15.0
hGEIlL0d7QM,10.472208333333333,48000.0,0.26600632,1.0279458,0.2587746679782867,45.17723,0.0258605086876272,0.0,0.0,57.0
2B7Mi1C3L28,6.060416666666667,48000.0,0.16683006,0.97939634,0.1703396886587143,49.12747,0.0307385489894551,0.0,0.0,4.0
iAyNgeyF2-Q,11.401,48000.0,0.104781345,0.59259564,0.1768176108598709,31.137493,0.070101474801216,0.0,0.0,18.0
wdRwbLM4VDY,31.788125,48000.0,0.09396195,1.0191696,0.0921946167945861,29.828865,0.0150327071452532,0.0,0.0,20.0
kTQElGqLCe0,22.40727083333333,48000.0,0.32044885,1.2624792,0.2538250386714935,58.895966,0.0434851521596858,0.0,0.0,15.0
fAQkc5nQpuQ,132.00545833333334,48000.0,0.23983872,1.3319132,0.1800708323717117,42.62699,0.0536006244444893,5.0,0.03787722161741418,41.0
VkckCgpEe-c,112.96508333333334,48000.0,0.027867468,0.42962316,0.0648649111390113,25.685835,0.0495190768547587,0.0,0.0,42.0
uKSAIGlrzOo,29.942145833333335,48000.0,0.1781321,1.2408354,0.1435582041740417,29.639095,0.0391214484842414,0.0,0.0,4.0
eaZnPwYZWwY,13.248,48000.0,0.11698662,1.0475339,0.1116781234741211,48.07197,0.0471539056214802,0.0,0.0,61.0
28jNrzfLotk,18.367,48000.0,0.035269234,0.63752294,0.0553222969174385,29.651619,0.0337872477497096,1.0,0.054445472858931775,25.0
eF_F-Wpung4,20.201375,48000.0,0.10827277,0.51274014,0.2111649960279464,51.651234,0.0386564583058342,0.0,0.0,26.0
lVCg2cpUD1k,9.822041666666667,48000.0,0.10803388,0.64980674,0.1662553995847702,28.511963,0.0438127714440825,0.0,0.0,55.0
iac0ZrhXWto,18.111583333333332,48000.0,0.12303894,1.0088587,0.1219585463404655,183.52576,0.0412485506846289,0.0,0.0,33.0
EXG5zEv59M4,5.027125,48000.0,0.24202824,1.0109682,0.2394024133682251,43.543476,0.0561544127383474,0.0,0.0,57.0
BY_WB-Xuwek,60.01197916666667,48000.0,0.105922215,0.57284296,0.1849061995744705,67.78451,0.0681748052081482,0.0,0.0,23.0
JOsAOq3tORA,77.46177083333333,48000.0,0.024484498,0.5450423,0.0449221991002559,19.177334,0.0225487380386892,0.0,0.0,70.0
yI_MbPpnAQk,105.24445833333333,48000.0,0.17576824,1.1132839,0.1578826755285263,65.59739,0.041913405322033,0.0,0.0,27.0
DIcue-AQjcY,7.140145833333333,48000.0,0.20616707,0.9708128,0.2123654186725616,50.582832,0.0422450734608208,0.0,0.0,57.0
8SuVwgNmYuM,75.0236875,48000.0,0.10452453,1.0063746,0.1038624495267868,37.455826,0.0551147634480736,1.0,0.013329123551811553,1.0
D3N9mgqEXMI,18.483104166666667,48000.0,0.17836346,1.2164376,0.1466277092695236,49.450012,0.048992669864397,0.0,0.0,36.0
tfWanVntUZQ,37.909333333333336,48000.0,0.12252398,0.5422481,0.2259555757045745,37.684753,0.0697364517405063,0.0,0.0,18.0
flWeOskXNDE,43.74639583333333,48000.0,0.23434427,1.2199903,0.1920870095491409,37.95844,0.0406494735799609,0.0,0.0,41.0
vbYSfCG9RXA,28.189041666666668,48000.0,0.12843749,1.0361266,0.1239592581987381,45.061066,0.0319596058574536,0.0,0.0,20.0
PFU_d2x41Qs,29.303583333333332,48000.0,0.033163097,0.18535756,0.178914189338684,29.278908,0.0521499655999818,0.0,0.0,50.0
IYFFAv0xiu8,19.005541666666662,48000.0,0.119741425,1.0166692,0.1177781596779823,30.157177,0.0305255243406285,0.0,0.0,20.0
jKYmnLLkkdc,5.013333333333334,48000.0,0.14477067,0.7682471,0.1884428411722183,36.764553,0.0235069582669851,0.0,0.0,26.0
A4_lzDqw4Gk,14.0596875,48000.0,0.1471439,1.0535156,0.1396694183349609,34.090313,0.0523652950862395,0.0,0.0,36.0
byLCqmeJ41U,6.3390625,48000.0,0.08876869,0.50655115,0.1752413213253021,45.241302,0.0149151457457983,1.0,0.15775203352230713,26.0
V4d4OBZxGPw,8.777145833333334,48000.0,0.13379672,1.1435792,0.1169982105493545,24.669384,0.0629265786376063,0.0,0.0,76.0
XBA2PoZuWmc,33.343875,48000.0,0.11759128,0.61425865,0.1914360970258712,48.181805,0.0429598465990882,0.0,0.0,55.0
PksWYMTfSkQ,60.186125,48000.0,0.28608516,1.2589893,0.2272339761257171,37.797718,0.0435838822711766,0.0,0.0,15.0
MpjgvEauicY,113.70666666666666,48000.0,0.112488985,1.0305215,0.1091573387384414,38.431927,0.0371638320308835,41.0,0.3605769230769231,35.0
AObM2KXPr0Y,7.786666666666667,48000.0,0.12860613,0.48809916,0.2634836137294769,38.27141,0.0187831309849521,0.0,0.0,26.0
sNxJgh3kRas,9.740791666666668,48000.0,0.066644706,0.63351214,0.105198785662651,48.961597,0.0385688765043763,0.0,0.0,9.0
esx7smo_1VI,14.431208333333334,48000.0,0.1257,0.73684216,0.1705928444862365,34.782066,0.031846186714708,0.0,0.0,55.0
E9800se18QU,26.459145833333334,48000.0,0.024087258,0.38932377,0.0618694759905338,22.678396,0.0307928144523377,0.0,0.0,70.0
PigiX1-MR3A,9.601458333333332,48000.0,0.17746145,0.6479063,0.2738998532295227,40.105873,0.0617884425291343,0.0,0.0,62.0
AlJQdPV18nU,12.480979166666666,48000.0,0.06207555,0.5273883,0.1177036985754966,51.878315,0.0233599420900939,0.0,0.0,9.0
iHjGvAXx5Ks,25.7509375,48000.0,0.18998782,1.0898378,0.1743267029523849,34.53449,0.0581347858436853,0.0,0.0,41.0
uTQ4F4j_2Ac,12.503958333333332,48000.0,0.053613566,0.39415723,0.1360207647085189,48.545498,0.0328896759111253,0.0,0.0,50.0
0v6di-fIXps,49.435291666666664,48000.0,0.0071167233,0.22156861,0.0321197248995304,19.986141,0.0178701456310679,4.0,0.08091385455903213,70.0
vm4fbPWoUb0,15.685083333333331,48000.0,0.16899386,1.0808475,0.1563531011343002,186.14145,0.0264770590797076,0.0,0.0,3.0
O3NLxaJSuzM,23.022604166666667,48000.0,0.26213503,1.0737753,0.2441246658563614,62.024834,0.0422500108557202,0.0,0.0,57.0
4Aegg62pnUM,34.562916666666666,48000.0,0.08342823,1.0132186,0.082339808344841,55.744156,0.0447095984553378,0.0,0.0,61.0
7aEm9egeLV8,60.70858333333333,48000.0,0.22684567,1.0658131,0.2128381431102752,58.736107,0.0513871408061753,0.0,0.0,27.0
_pETaqv_pCg,17.589125,48000.0,0.07949477,0.97092503,0.0818752869963646,33.835617,0.0286960729040327,0.0,0.0,48.0
2FvraZup3XM,20.5380625,48000.0,0.20108986,1.2774355,0.1574168354272842,84.687485,0.0817475601148753,0.0,0.0,27.0
nZqtwhdhuVo,57.0,48000.0,0.054487173,0.9173546,0.0593959763646125,176.5416,0.0517217213522174,0.0,0.0,33.0
M-vbMaurXJI,25.867041666666665,48000.0,0.063784964,0.87030536,0.0732903257012367,34.280785,0.0260427401071723,3.0,0.11597770006555962,48.0
_SxgIs6cleA,33.111666666666665,48000.0,0.18773103,1.2171626,0.1542365998029709,187.22176,0.0372439865136876,0.0,0.0,3.0
Qs57r4bFEsc,10.432,48000.0,0.07169092,0.6508497,0.1101497262716293,30.86709,0.0196314997765577,0.0,0.0,9.0
TfobYyj8450,86.16927083333333,48000.0,0.19444811,1.2707458,0.1530188918113708,27.022753,0.0512323012400977,2.0,0.023210130254767446,41.0
tXDYbLktjc8,11.192020833333334,48000.0,0.11371281,0.85349286,0.133232295513153,42.011562,0.0419256882440476,0.0,0.0,61.0
MpvBLSAOK84,26.076020833333335,48000.0,0.12723646,1.0850039,0.1172682046890258,40.723415,0.0374079355189161,0.0,0.0,20.0
0qQSgvFWUKY,17.751666666666665,48000.0,0.22288302,1.0420628,0.2138863652944564,35.040405,0.0507841826201201,0.0,0.0,41.0
TXUW4v53Bik,15.594666666666669,48000.0,0.119450435,1.069787,0.1116581484675407,56.20705,0.0537873670326384,0.0,0.0,28.0
eW98Luz6aOU,7.801916666666667,48000.0,0.11034222,0.68565226,0.1609302908182144,52.21296,0.0360534334443306,0.0,0.0,55.0
jKsm9FCOWHc,25.6580625,48000.0,0.06612469,0.40194196,0.1645130366086959,38.406246,0.0481780980491479,0.0,0.0,50.0
p657zY4VmT4,19.946666666666665,48000.0,0.19870941,1.134329,0.1751779466867447,187.30191,0.0257557268005077,0.0,0.0,3.0
VTJ7Jh3irbU,16.346854166666667,48000.0,0.09815655,0.8434676,0.116372637450695,32.42783,0.0264761191291585,0.0,0.0,20.0
PnobetspWm8,47.2990625,48000.0,0.22699077,1.1264572,0.201508566737175,57.302162,0.0331039273886696,0.0,0.0,57.0
PK6yL5CrcQg,107.2,48000.0,0.037064772,0.46489906,0.0797264948487281,22.893272,0.0398661164001094,0.0,0.0,70.0
yuZbpSUaINU,19.5628125,48000.0,0.08425788,0.9518557,0.0885195881128311,36.758236,0.0338550536444141,0.0,0.0,53.0
Po8eJu_SAPI,20.619333333333337,48000.0,0.28568396,1.4510643,0.1968789100646972,47.815598,0.0658043562564632,0.0,0.0,15.0
uqqJRvdeSpk,85.9370625,48000.0,0.05180352,0.64315766,0.0805456042289733,44.502506,0.0582472200027926,34.0,0.39563837779537786,67.0
bJUXhjW2xlw,33.111666666666665,48000.0,0.0676053,0.88232505,0.076621763408184,48.796127,0.0381522997181964,0.0,0.0,61.0
cJWA1PvRECA,13.305041666666666,48000.0,0.0288871,0.4819272,0.0599408000707626,43.361343,0.0407397930438701,0.0,0.0,70.0
sIJ4OdjYJzM,43.67675,48000.0,0.10277298,1.0549558,0.09741922467947,53.772743,0.033814698756105,0.0,0.0,61.0
vTuHqV3hCng,5.805,48000.0,0.25914448,1.1423317,0.2268557250499725,106.84348,0.0434274655963302,0.0,0.0,27.0
WAcoDMQNWjE,35.86322916666666,48000.0,0.010010745,0.09885396,0.1012680232524871,32.698315,0.0297112534381504,0.0,0.0,70.0
r_4XVzq7Hxs,7.7786875,48000.0,0.10663753,0.5871651,0.1816142052412033,43.2189,0.0236187660530821,0.0,0.0,26.0
zHTxIvF3Mv8,11.041104166666669,48000.0,0.11820259,0.5948414,0.1987127810716629,40.272957,0.0857018430260617,0.0,0.0,23.0
s0bEl7boWqk,9.195104166666669,48000.0,0.18676719,0.97838223,0.1908938884735107,42.20275,0.0650992631083429,0.0,0.0,41.0
8EjN9LL_Tjs,11.435833333333331,48000.0,0.026355624,0.15157902,0.1738738268613815,47.56913,0.0205633300326188,0.0,0.0,50.0
zzmKXTvRvjI,15.081375,48000.0,0.101096,0.7543338,0.1340202391147613,44.0488,0.0572532211368458,0.0,0.0,18.0
B62wVCQnTRo,28.31675,48000.0,0.24465956,1.2146926,0.2014168500900268,45.607155,0.0777290416078154,0.0,0.0,32.0
3gSmuVMqAZ0,18.3089375,48000.0,0.17340909,1.6208763,0.1069847792387008,44.513187,0.0376289381006115,1.0,0.054618133903182535,43.0
Cqg4SJnwL1A,16.265583333333332,48000.0,0.04660901,0.7937419,0.0587206147611141,42.827843,0.0374455686475409,0.0,0.0,48.0
akD02ntVdB0,19.712,48000.0,0.0378825,0.50744,0.074654147028923,37.842182,0.0296488917151162,1.0,0.05073051948051948,9.0
KcGUqFAvbgc,4.2028125,48000.0,0.01826539,0.11430127,0.1598004102706909,33.882645,0.0536478935917721,0.0,0.0,50.0
85YYrM2HzXE,85.68164583333333,48000.0,0.15405162,1.1143991,0.1382373869419098,84.25244,0.0297268032063052,0.0,0.0,31.0
r8V6TFrP3K0,17.46141666666667,48000.0,0.05202468,0.55542696,0.0936661064624786,20.846422,0.0149283496451465,0.0,0.0,9.0
cIaXLXarFbo,53.928979166666664,48000.0,0.20484933,1.1812665,0.1734149903059005,65.18876,0.0397937629796281,0.0,0.0,27.0
hxPAys4NPdU,14.384770833333333,48000.0,0.14759648,1.0465896,0.1410261243581771,41.17832,0.0722207422164566,0.0,0.0,58.0
75aC5zwLFj0,10.4838125,48000.0,0.016252905,0.81739354,0.019883818924427,40.414635,0.0413638296350457,1.0,0.09538514734024478,25.0
etMtzlSeamU,38.10395833333333,48000.0,0.029457575,0.99174666,0.0297027211636304,32.384926,0.0904155296669465,7.0,0.18370794810250468,8.0
4Jfy5uDQyQg,25.507125,48000.0,0.08130414,0.8294474,0.0980220586061477,31.292408,0.0372093991691053,8.0,0.31363785608923,35.0
DieZSryTAVQ,46.056979166666665,48000.0,0.03432684,0.3237725,0.1060214862227439,54.728104,0.0156090556608962,0.0,0.0,73.0
uI6VTIGMNaU,19.005541666666662,48000.0,0.21067302,1.1852922,0.1777393072843551,52.895103,0.0555002060535914,0.0,0.0,41.0
bvxIv0B8BVw,32.48472916666667,48000.0,0.18913594,1.0664648,0.1773485094308853,34.828545,0.0418443886449441,0.0,0.0,4.0
iqbS3F-vEUQ,6.037333333333334,48000.0,0.021813547,0.14240123,0.1531836986541748,45.270454,0.0098508804563492,0.0,0.0,50.0
iaB7dy4ve8E,135.27945833333334,48000.0,0.03617672,0.58832455,0.0614910908043384,46.091293,0.032028832270559,0.0,0.0,9.0
tUNz0HHdrgs,21.095333333333333,48000.0,0.21626043,1.1120791,0.1944649666547775,31.921333,0.0422239853229272,0.0,0.0,41.0
BZEvMtjJFZc,18.773333333333333,48000.0,0.136531,0.69688225,0.1959168761968612,32.35839,0.0350048578577512,0.0,0.0,55.0
yYlZ0flhiqA,7.929625,48000.0,0.12297615,1.0199509,0.1205706596374511,31.640188,0.0097564369119623,2.0,0.2522187366994026,35.0
EC8szzEDAfU,21.176604166666667,48000.0,0.088407114,0.3496245,0.2528630197048187,33.340805,0.0266243587927995,1.0,0.047221924352444766,26.0
LBh3pQabCQo,14.210625,48000.0,0.07158871,0.7463521,0.0959181487560272,35.83973,0.015639285798012,0.0,0.0,48.0
G71R21xYTiQ,30.360979166666667,48000.0,0.15569472,0.9853425,0.1580107659101486,37.87449,0.0276769886613101,0.0,0.0,4.0
bYMUUsnO74g,12.596833333333333,48000.0,0.032731414,0.55333394,0.0591530911624431,23.787941,0.0359889328429297,0.0,0.0,70.0
aYc_63HY-RU,59.97714583333333,48000.0,0.01317468,0.7586594,0.0173657368868589,23.786827,0.0208642760481504,1.0,0.01667301746533315,25.0
bXXNscpF0vg,20.073666666666668,48000.0,0.11716264,0.5832116,0.2008921653032302,43.20152,0.0452282831595377,0.0,0.0,55.0
sYdyVyqkOSM,11.5055,48000.0,0.10224982,0.41663814,0.2454163879156112,33.14583,0.0729706687326228,0.0,0.0,23.0
l6cfVG4gkP4,7.244645833333333,48000.0,0.04681789,0.7024855,0.0666460618376731,28.534912,0.0274708467371323,2.0,0.27606594525267225,19.0
UyAA2h59QJY,23.231583333333333,48000.0,0.15581752,1.1160322,0.1396173983812332,53.560364,0.058484794679752,0.0,0.0,28.0
V29RzLw-yDU,5.108395833333334,48000.0,0.12918207,1.125616,0.1147656738758087,26.358974,0.062432721163883,0.0,0.0,76.0
6UWl0uKScRo,14.0713125,48000.0,0.17213377,0.9593499,0.1794275194406509,42.72083,0.0533554539535984,0.0,0.0,41.0
kzKVvPajROY,46.02195833333333,48000.0,0.0452758,0.7400164,0.0611821562051773,40.53156,0.0727535667728852,16.0,0.3476601296301494,11.0
x9G9HDw8O8E,19.110041666666667,48000.0,0.3262899,1.3438272,0.2428064197301864,40.100838,0.0454485757010323,0.0,0.0,15.0
odnXJw91Kxs,55.86722916666667,48000.0,0.18077463,1.1725137,0.1541769802570343,41.729298,0.0451735663659793,0.0,0.0,4.0
F5txp_WMv6Y,14.651791666666666,48000.0,0.10937305,1.0509787,0.1040678098797798,31.027245,0.0305580905431222,0.0,0.0,20.0
ykN6jYa6o1g,62.36666666666667,48000.0,0.03570086,0.69219047,0.0515766441822052,100.6585,0.0197598995745681,1.0,0.016034206306787813,73.0
Rd7Jyrvz5zs,47.95733333333333,48000.0,0.12250088,0.9032283,0.1356256008148193,86.999855,0.0635182569629753,0.0,0.0,31.0
naHLTm_l8TY,18.2625,48000.0,0.18046515,1.0697017,0.1687060594558715,30.822987,0.0407633606063922,0.0,0.0,4.0
NDzrbXJCmYk,20.596104166666667,48000.0,0.06469644,0.38453194,0.1682472378015518,33.997456,0.0281589849818746,0.0,0.0,50.0
LhIcqf0h_4M,71.38133333333333,48000.0,0.015055954,0.5130276,0.0293472595512866,16.154305,0.0351831700330569,2.0,0.028018529587567245,70.0
dlNRFsLmSUg,20.189770833333338,48000.0,0.29957438,1.4004121,0.2139187306165695,41.845306,0.0455724007857897,0.0,0.0,15.0
ONrqVKumPbY,5.050354166666667,48000.0,0.04960191,0.21995893,0.2255053222179412,33.08867,0.0183713244989451,0.0,0.0,26.0
81SgOIy33qs,20.212979166666667,48000.0,0.20242125,0.97209525,0.2082319110631942,27.672897,0.0573989425296833,0.0,0.0,41.0
4uaGQKpgvOc,12.817416666666666,48000.0,0.37769923,1.1194078,0.3374098539352417,41.522255,0.0222789491472545,0.0,0.0,10.0
mEcpzWWxthA,34.946041666666666,48000.0,0.19118665,1.1191756,0.1708281189203262,30.848274,0.0388148578158376,1.0,0.028615544202073434,4.0
Dbru19NyzQs,21.269479166666667,48000.0,0.18381462,1.0987105,0.1673003137111663,35.214428,0.0291789042919799,0.0,0.0,4.0
IzTTuB5KcaE,81.68,48000.0,0.002101788,0.42242682,0.004975507967174,80.08223,0.0023350530082919,1.0,0.012242899118511263,73.0
Mn1ZolVCcgk,14.7446875,48000.0,0.08107883,0.8711963,0.0930660814046859,32.693066,0.0297276075560376,0.0,0.0,48.0
siNqDK9jS5o,171.81866666666667,48000.0,0.041064683,0.61578804,0.0666863918304443,22.9407,0.0487134581697343,0.0,0.0,42.0
YcmUaujLKsA,36.58304166666667,48000.0,0.1728284,1.0282443,0.1680810749530792,80.10622,0.031762339422376,0.0,0.0,27.0
-KUWeiHJKSM,10.2980625,48000.0,0.36733407,1.1407598,0.3220082521438598,48.6444,0.0454222874611801,0.0,0.0,10.0
e8c5eHhbOSU,34.37714583333333,48000.0,0.30149117,1.3597804,0.2217204868793487,37.374474,0.051255441843779,0.0,0.0,15.0
ocAZWCW_dac,36.049,48000.0,0.027969943,0.7340152,0.0381053984165191,21.924208,0.0785820774778106,7.0,0.19418014369330633,30.0
HKD1EAxwzX4,74.71020833333333,48000.0,0.015201319,0.2964074,0.0512852221727371,24.36037,0.0319621726668451,0.0,0.0,70.0
ptvp5UjilSE,30.3485,48000.0,0.11177299,0.51845014,0.215590626001358,31.74758,0.0518161454673225,0.0,0.0,55.0
X-t4n_xnwG0,60.00097916666667,48000.0,0.2322531,1.1455277,0.2027476876974105,32.76451,0.0531872458785104,0.0,0.0,41.0
6KSi0RYBLDk,10.901770833333334,48000.0,0.058355313,0.39533076,0.1476113647222519,28.161499,0.0198319510630498,0.0,0.0,9.0
5LZthZB_z7A,55.2635,48000.0,0.21788935,1.1974938,0.1819544732570648,38.447678,0.037074221765827,0.0,0.0,4.0
SrDqYKaabSQ,64.16835416666666,48000.0,0.16463728,1.0705183,0.1537921279668808,64.285484,0.0547229685681931,0.0,0.0,27.0
SsHHy4oRywo,16.602270833333332,48000.0,0.10594701,0.40714857,0.2602170705795288,69.005745,0.0533709908879255,0.0,0.0,62.0
Me38IkZh7YM,12.353020833333334,48000.0,0.15821679,1.0081706,0.1569345444440841,64.19592,0.0226408305921052,0.0,0.0,4.0
30J4s_A5utg,65.6544375,48000.0,0.015364043,0.33149838,0.0463472642004489,20.002825,0.041541344318551,0.0,0.0,70.0
BSgm2Km_oao,25.386666666666667,48000.0,0.15654689,1.1399093,0.1373327672481537,32.270172,0.0572099104892902,0.0,0.0,36.0
HrzvDdfYwo4,25.878645833333337,48000.0,0.25229594,1.1674685,0.2161051332950592,34.573036,0.0478296330989905,0.0,0.0,41.0
w5tGPwkcGXE,63.738791666666664,48000.0,0.23562354,1.1835732,0.1990781277418136,38.580967,0.0511035025518741,0.0,0.0,41.0
C3qIAO9pyuk,40.9251875,48000.0,0.21338776,1.1230378,0.1900094151496887,31.560162,0.0424477639594735,0.0,0.0,41.0
6D8WSct_F7g,68.47566666666667,48000.0,0.01731521,0.42055273,0.0411725081503391,18.957153,0.032584863585475,4.0,0.058414911379711526,70.0
FbvRywk7hEM,18.15802083333333,48000.0,0.083126254,0.93254536,0.0891390964388847,42.17225,0.0415976631312389,0.0,0.0,61.0
Vje_Xo-_BB4,6.838291666666667,48000.0,0.07828593,0.3760183,0.208197146654129,70.36107,0.0325186185747663,0.0,0.0,26.0
9W0cGdYz_uY,14.2570625,48000.0,0.17674105,1.0860225,0.1627416163682937,46.00785,0.0553233247241959,0.0,0.0,41.0
9VuWDzId6VQ,5.143229166666667,48000.0,0.09493769,0.7739766,0.122662216424942,58.2362,0.0755774456521739,0.0,0.0,28.0
fvE5TidZYvo,3.9129791666666662,48000.0,0.18771484,0.8906287,0.2107666730880737,29.534857,0.029118592472752,0.0,0.0,4.0
-6RiImLPC-A,35.05054166666667,48000.0,0.092829436,0.9733188,0.0953741297125816,181.30608,0.04195414732958,0.0,0.0,33.0
5lnsocbVItE,56.87466666666667,48000.0,0.033163026,0.41130215,0.0806293562054634,30.112251,0.0390180025900056,18.0,0.31648537134283566,19.0
5wEbAimX6TQ,30.56908333333333,48000.0,0.046405256,1.0601988,0.0437703356146812,25.017513,0.0243377366102582,2.0,0.06542557976604904,48.0
csE4g-fDgxM,63.61108333333333,48000.0,0.17890339,1.3161887,0.1359253376722335,28.816856,0.0552112315822015,0.0,0.0,36.0
GEVdNn8_dSg,33.4831875,48000.0,0.1563496,1.0583556,0.1477288007736206,39.900177,0.0333045133359872,0.0,0.0,4.0
KfEpfMUjw0I,17.902604166666666,48000.0,0.12576056,0.7670768,0.1639478057622909,36.075256,0.046882852051072,0.0,0.0,55.0
lM9IQbwqFZY,7.604541666666667,48000.0,0.13838334,0.7180482,0.1927215158939361,92.62721,0.0583410490445301,0.0,0.0,31.0
fCjDnebs46g,29.2339375,48000.0,0.21677157,1.1906395,0.1820631474256515,188.61398,0.0540962539333272,0.0,0.0,3.0
8kw0bvcCWq0,27.6781875,48000.0,0.16768657,1.0049256,0.166864663362503,28.341019,0.0636451559489402,0.0,0.0,58.0
gXHbU4x13tI,42.167458333333336,48000.0,0.18207557,1.1581957,0.1572062224149704,38.04447,0.0468745060381891,0.0,0.0,4.0
oTyFPDFBqss,10.216791666666667,48000.0,0.29567862,1.0537627,0.2805931866168976,58.375298,0.0344156731145615,0.0,0.0,57.0
uuQfkM0LrRM,15.0233125,48000.0,0.110070705,0.46970183,0.2343416661024093,182.07855,0.0908650167450319,0.0,0.0,69.0
50b_Dkc6fTA,8.362666666666666,48000.0,0.113538384,0.84003794,0.1351586431264877,46.462616,0.0450363256369426,0.0,0.0,61.0
RlvXFpXw3zY,5.2709375,48000.0,0.11576865,0.901308,0.1284451633691787,33.582306,0.0142390703914141,0.0,0.0,20.0
1BgqS0_azJc,22.151854166666663,48000.0,0.18128714,1.0302031,0.1759722381830215,34.254692,0.0329278349933798,0.0,0.0,4.0
ei0M0upzm8M,8.777145833333334,48000.0,0.016497709,0.16472071,0.1001556441187858,30.379139,0.0267118915173147,0.0,0.0,70.0
zllAzXIyrbE,17.386666666666667,48000.0,0.15966627,1.0987356,0.1453181952238083,35.316036,0.0550003472754445,0.0,0.0,36.0
Zw4pKKmOC-M,7.1053125,48000.0,0.11879364,0.6419735,0.185044452548027,57.21905,0.0223745549100449,0.0,0.0,26.0
20yOA_ikNQU,19.934333333333335,48000.0,0.39502355,1.2691064,0.3112611770629883,40.544556,0.0418184544709737,0.0,0.0,10.0
Dm9Ol5llC-8,19.899520833333337,48000.0,0.22742057,1.0441678,0.2178007960319519,46.178764,0.0274570542771972,0.0,0.0,57.0
V3pqAUaKI0E,5.445083333333334,48000.0,0.042536907,1.0009334,0.0424972400069236,18.694801,0.0317421034124266,0.0,0.0,48.0
aewLZ3rlehs,33.93597916666667,48000.0,0.22872962,1.1383069,0.2009384483098983,49.08844,0.0583796857813482,0.0,0.0,41.0
qUwIQv8D9Co,60.010666666666665,48000.0,0.013513028,0.26012182,0.0519488416612148,20.48321,0.0356081726497245,0.0,0.0,70.0
7LmroLCXNEw,9.589854166666669,48000.0,0.26823208,1.080396,0.2482719868421554,52.809135,0.0263617621527777,0.0,0.0,57.0
R3YFPvAG_tI,29.37325,48000.0,0.089169115,1.1223543,0.0794482752680778,22.95443,0.0526269318491285,0.0,0.0,1.0
1GY-OR__8uE,19.1796875,48000.0,0.1692574,1.0125121,0.1671658158302307,33.562218,0.057846264417732,0.0,0.0,36.0
iA9DrJ5s3jE,12.968354166666666,48000.0,0.09004089,1.0230025,0.0880162939429283,29.37996,0.03320995130037,0.0,0.0,53.0
Bzs7mysiIN4,26.888708333333337,48000.0,0.1487304,1.0439191,0.1424731016159057,31.178501,0.0454622576606505,0.0,0.0,36.0
zjwROQylTsQ,5.282541666666667,48000.0,0.12188405,0.72039974,0.1691894680261612,56.025032,0.0450075211063508,0.0,0.0,55.0
UAVc3--ABEo,13.339875,48000.0,0.041785818,0.41292375,0.1011949926614761,36.436813,0.0251743917366107,0.0,0.0,9.0
